"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Autophagy_dependent_cell_death","CAPN1","calpain 1","ENSG00000014216.16","protein_coding",20660724,"decreased activity of CAPN1 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CAPN10","calpain 10","ENSG00000142330.20","protein_coding",22568896,"increased activity of CAPN10 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","CAPNS1","calpain small subunit 1","ENSG00000126247.11","protein_coding",17101693,"decreased activity of CAPNS1 decreases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;decreased activity of CAPNS1 decreases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","CASP1","caspase 1","ENSG00000137752.25","protein_coding",24581500,"increased activity of CASP1 affects autophagy"
"Autophagy_dependent_cell_death","CASP1","caspase 1","ENSG00000137752.25","protein_coding",17696608,"decreased activity of CASP1 increases autophagy of bone marrow-derived macrophages"
"Autophagy_dependent_cell_death","CASP2","caspase 2","ENSG00000106144.20","protein_coding",21216964,"decreased activity of CASP2 increases autophagy of cortical neurons"
"Autophagy_dependent_cell_death","CASP8","caspase 8","ENSG00000064012.24","protein_coding",23071110,"decreased activity of CASP8 affects formation of autophagosomes"
"Autophagy_dependent_cell_death","CASP9","caspase 9","ENSG00000132906.18","protein_coding",24362031,"decreased activity of CASP9 decreases formation of autophagosomes"
"Autophagy_dependent_cell_death","CAST","calpastatin","ENSG00000153113.24","protein_coding",17332428,"increased activity of CAST affects formation of autophagosomes"
"Autophagy_dependent_cell_death","CAST","calpastatin","ENSG00000153113.24","protein_coding",20147746,"increased activity of CAST affects formation of autophagosomes;increased activity of CAST increases autophagy of cells"
"Autophagy_dependent_cell_death","CAT","catalase","ENSG00000121691.7","protein_coding",21300795,"increased activity of CAT decreases autophagy of breast cell lines"
"Autophagy_dependent_cell_death","CATSPER4","cation channel sperm associated 4","ENSG00000188782.9","protein_coding",20660724,"decreased activity of CATSPER4 decreases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CCL2","C-C motif chemokine ligand 2","ENSG00000108691.10","protein_coding",18611860,"increased activity of CCL2 decreases autophagic cell death"
"Autophagy_dependent_cell_death","CCND1","cyclin D1","ENSG00000110092.4","protein_coding",23041550,"decreased activity of CCND1 increases autophagy of endothelial cell lines"
"Autophagy_dependent_cell_death","CD38","CD38 molecule","ENSG00000004468.13","protein_coding",24445604,"decreased activity of CD38 increases accumulation of autophagosomes"
"Autophagy_dependent_cell_death","CD4","CD4 molecule","ENSG00000010610.10","protein_coding",20077024,"increased activity of CD4 increases autophagy of cells"
"Autophagy_dependent_cell_death","CDKN1A","cyclin dependent kinase inhibitor 1A","ENSG00000124762.14","protein_coding",17959603,"decreased activity of CDKN1A increases autophagy of fibroblast cell lines;decreased activity of CDKN1A increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","CDKN1B","cyclin dependent kinase inhibitor 1B","ENSG00000111276.12","protein_coding",12698196,"increased activity of CDKN1B affects autophagic cell death"
"Autophagy_dependent_cell_death","CDKN1B","cyclin dependent kinase inhibitor 1B","ENSG00000111276.12","protein_coding",24794871,"decreased activity of CDKN1B decreases autophagy of ventricular myocytes;increased activity of CDKN1B increases autophagy of cardiomyocytes;increased activity of CDKN1B increases autophagy of ventricular myocytes"
"Autophagy_dependent_cell_death","CDKN2A","cyclin dependent kinase inhibitor 2A","ENSG00000147889.18","protein_coding",25217637,"increased activity of CDKN2A increases autophagy of cervical cancer cell lines,autophagy of mitochondria;increased activity of CDKN2A increases autophagy of cortical neurons,autophagy of mitochondria"
"Autophagy_dependent_cell_death","CDKN2A","cyclin dependent kinase inhibitor 2A","ENSG00000147889.18","protein_coding",20807803,"increased activity of CDKN2A increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CDKN2A","cyclin dependent kinase inhibitor 2A","ENSG00000147889.18","protein_coding",20303758,"increased activity of CDKN2A increases autophagy;increased activity of CDKN2A affects autophagy;decreased activity of CDKN2A decreases autophagy of B cell lymphoma cells;decreased activity of CDKN2A decreases autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","CDKN2D","cyclin dependent kinase inhibitor 2D","ENSG00000129355.7","protein_coding",16322758,"increased activity of CDKN2D affects autophagic cell death"
"Autophagy_dependent_cell_death","CDKN2D","cyclin dependent kinase inhibitor 2D","ENSG00000129355.7","protein_coding",20660724,"decreased activity of CDKN2D increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CEBPB","CCAAT enhancer binding protein beta","ENSG00000172216.6","protein_coding",20699097,"increased activity of CEBPB increases autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","CFLAR","CASP8 and FADD like apoptosis regulator","ENSG00000003402.21","protein_coding",18787411,"increased activity of CFLAR increases autophagy of hepatoma cell lines"
"Autophagy_dependent_cell_death","CHEK1","checkpoint kinase 1","ENSG00000149554.14","protein_coding",20368736,"decreased activity of CHEK1 increases autophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","CHMP2A","charged multivesicular body protein 2A","ENSG00000130724.10","protein_coding",20588296,"increased activity of CHMP2A affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHMP2B","charged multivesicular body protein 2B","ENSG00000083937.10","protein_coding",24095276,"increased activity of CHMP2B affects autophagy"
"Autophagy_dependent_cell_death","CHMP2B","charged multivesicular body protein 2B","ENSG00000083937.10","protein_coding",17683935,"increased activity of CHMP2B affects autophagy"
"Autophagy_dependent_cell_death","CHMP2B","charged multivesicular body protein 2B","ENSG00000083937.10","protein_coding",21118109,"increased activity of CHMP2B affects autophagy"
"Autophagy_dependent_cell_death","CHMP2B","charged multivesicular body protein 2B","ENSG00000083937.10","protein_coding",20588296,"increased activity of CHMP2B affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHMP3","charged multivesicular body protein 3","ENSG00000115561.16","protein_coding",20588296,"increased activity of CHMP3 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHMP4A","charged multivesicular body protein 4A","ENSG00000254505.11","protein_coding",20588296,"increased activity of CHMP4A affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHMP4B","charged multivesicular body protein 4B","ENSG00000101421.4","protein_coding",24095276,"increased activity of CHMP4B affects autophagy"
"Autophagy_dependent_cell_death","CHMP4B","charged multivesicular body protein 4B","ENSG00000101421.4","protein_coding",21118109,"increased activity of CHMP4B affects autophagy"
"Autophagy_dependent_cell_death","CHMP4B","charged multivesicular body protein 4B","ENSG00000101421.4","protein_coding",20588296,"increased activity of CHMP4B affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHMP4B","charged multivesicular body protein 4B","ENSG00000101421.4","protein_coding",17683935,"increased activity of CHMP4B affects autophagy"
"Autophagy_dependent_cell_death","CHMP4C","charged multivesicular body protein 4C","ENSG00000164695.5","protein_coding",20588296,"increased activity of CHMP4C affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHMP6","charged multivesicular body protein 6","ENSG00000176108.9","protein_coding",20588296,"increased activity of CHMP6 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CHRND","cholinergic receptor nicotinic delta subunit","ENSG00000135902.10","protein_coding",20660724,"decreased activity of CHRND increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CHUK","component of inhibitor of nuclear factor kappa B kinase complex","ENSG00000213341.11","protein_coding",21460857,"decreased activity of CHUK decreases autophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","CHUK","component of inhibitor of nuclear factor kappa B kinase complex","ENSG00000213341.11","protein_coding",19959994,"decreased activity of CHUK decreases autophagy of fibroblasts;decreased activity of CHUK decreases autophagy of cervical cancer cell lines"
"Autophagy_dependent_cell_death","CISD1","CDGSH iron sulfur domain 1","ENSG00000122873.12","protein_coding",23959881,"decreased activity of CISD1 increases autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","CISD2","CDGSH iron sulfur domain 2","ENSG00000145354.12","protein_coding",20010695,"increased activity of CISD2 affects autophagy"
"Autophagy_dependent_cell_death","CISD2","CDGSH iron sulfur domain 2","ENSG00000145354.12","protein_coding",20125189,"increased activity of CISD2 increases autophagy;decreased activity of CISD2 increases autophagy;decreased activity of CISD2 increases autophagy"
"Autophagy_dependent_cell_death","CISD2","CDGSH iron sulfur domain 2","ENSG00000145354.12","protein_coding",19451219,"increased activity of CISD2 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","CISD2","CDGSH iron sulfur domain 2","ENSG00000145354.12","protein_coding",23959881,"decreased activity of CISD2 increases autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","CLEC11A","C-type lectin domain containing 11A","ENSG00000105472.14","protein_coding",23389440,"decreased activity of CLEC11A increases autophagy of cells"
"Autophagy_dependent_cell_death","CLEC12A","C-type lectin domain family 12 member A","ENSG00000172322.14","protein_coding",26095365,"decreased activity of CLEC12A affects autophagy"
"Autophagy_dependent_cell_death","CLN3","CLN3 lysosomal/endosomal transmembrane protein, battenin","ENSG00000188603.22","protein_coding",16714284,"increased activity of CLN3 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","CLTC","clathrin heavy chain","ENSG00000141367.13","protein_coding",20639872,"decreased activity of CLTC affects formation of autophagosomes"
"Autophagy_dependent_cell_death","COPZ1","COPI coat complex subunit zeta 1","ENSG00000111481.10","protein_coding",21746916,"decreased activity of COPZ1 decreases autophagy of prostate cancer cell lines"
"Autophagy_dependent_cell_death","COX5A","cytochrome c oxidase subunit 5A","ENSG00000178741.12","protein_coding",20660724,"decreased activity of COX5A increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CSF2","colony stimulating factor 2","ENSG00000164400.6","protein_coding",23389440,"decreased activity of CSF2 increases autophagy of cells"
"Autophagy_dependent_cell_death","CSHL1","chorionic somatomammotropin hormone like 1","ENSG00000204414.14","protein_coding",25583513,"increased activity of CSHL1 increases autophagy"
"Autophagy_dependent_cell_death","CTNNB1","catenin beta 1","ENSG00000168036.18","protein_coding",23736261,"unknown change in activity of CTNNB1 decreases formation of autophagosomes"
"Autophagy_dependent_cell_death","CTSD","cathepsin D","ENSG00000117984.15","protein_coding",10995834,"decreased activity of CTSD increases accumulation of autophagic vacuoles"
"Autophagy_dependent_cell_death","CTSL","cathepsin L","ENSG00000135047.16","protein_coding",21700710,"increased activity of CTSL decreases autophagy of monocyte-derived macrophages"
"Autophagy_dependent_cell_death","CXCL12","C-X-C motif chemokine ligand 12","ENSG00000107562.17","protein_coding",20660724,"decreased activity of CXCL12 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","CXCR3","C-X-C motif chemokine receptor 3","ENSG00000186810.8","protein_coding",24366869,"increased activity of CXCR3 decreases autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","CXCR4","C-X-C motif chemokine receptor 4","ENSG00000121966.8","protein_coding",20077024,"increased activity of CXCR4 increases autophagy of cells"
"Autophagy_dependent_cell_death","CYB5A","cytochrome b5 type A","ENSG00000166347.19","protein_coding",22505714,"increased activity of CYB5A increases autophagy of endoplasmic reticulum"
